State_Name,Constituency_No,Constituency_Name,Candidate,Sex,Party
Telangana,5,ZAHIRABAD,MADAN MOHAN RAO,M,INC
Telangana,5,ZAHIRABAD,BANALA LAXMA REDDY,M,BJP
Telangana,5,ZAHIRABAD,ALIGE JEEVAN,M,BMUP
Telangana,5,ZAHIRABAD,KALESH,M,BARP
Telangana,5,ZAHIRABAD,MUDIRAJ VENKATESHAM,M,IND
Telangana,5,ZAHIRABAD,RAMARAO PATIL,M,IND
Telangana,5,ZAHIRABAD,BENJAMIN RAJU,M,IND
Telangana,5,ZAHIRABAD,NANGUNOORI LATHA,F,IND
Telangana,5,ZAHIRABAD,MOHAMMED NAWAZ,M,ANC
Telangana,5,ZAHIRABAD,MARK BABU,M,IPBP
Telangana,5,ZAHIRABAD,SRINIVAS GOUD KASALA,M,PPOI
Telangana,6,MEDAK,Kotha Prabhakar Reddy,M,TRS
Telangana,6,MEDAK,Anil Kumar Gali,M,INC
Telangana,6,MEDAK,Madavaneni Raghunandan Rao,M,BJP
Telangana,6,MEDAK,Thummalapally Pruthviraj,M,IND
Telangana,6,MEDAK,Gajabhinkar Bansilal,M,IND
Telangana,6,MEDAK,Bangaru Krishna,M,IND
Telangana,6,MEDAK,Kallu Narsimlu Goud,M,IND
Telangana,6,MEDAK,Madhava Reddy Gari Hanmantha Reddy,M,SHS
Telangana,6,MEDAK,Bharatesh,M,SUCI(C)
Telangana,6,MEDAK,Merige Santhosh Reddy,M,PPOI
Telangana,7,MALKAJGIRI,ANUMULA REVANTH REDDY,M,INC
Telangana,7,MALKAJGIRI,RAJASHEKAR REDDY MARRI,M,TRS
Telangana,7,MALKAJGIRI,RAMCHANDER RAO NARAPARAJU,M,BJP
Telangana,7,MALKAJGIRI,MAHENDER REDDY BONGUNOORI,M,JnP
Telangana,7,MALKAJGIRI,THIRUPATAIAH ENDURAM,M,IND
Telangana,7,MALKAJGIRI,DONTHULA BIKSHAPATHI,M,IND
Telangana,7,MALKAJGIRI,RAJENDER PONNALA,M,IND
Telangana,7,MALKAJGIRI,SAI KIRAN GONE,M,IND
Telangana,7,MALKAJGIRI,CHAMAKURA RAJAIAH,M,SJPI
Telangana,7,MALKAJGIRI,BALAMANI BURU,F,IPBP
Telangana,7,MALKAJGIRI,CHALIKA CHANDRA SEKHAR,M,IND
Telangana,7,MALKAJGIRI,DHARMASANAM BHANUMURTHY,M,PrStP
Telangana,8,SECUNDRABAD,G . KISHAN REDDY,M,BJP
Telangana,8,SECUNDRABAD,TALASANI SAI KIRAN YADAV,M,TRS
Telangana,8,SECUNDRABAD,ANJAN KUMAR YADAV. M,M,INC
Telangana,8,SECUNDRABAD,N . SHANKAR GOUD,M,JnP
Telangana,8,SECUNDRABAD,K . VENKATANARAYANA,M,IND
Telangana,8,SECUNDRABAD,ANDRAPU SUDHARSHAN ( GANGAPUTRA ),M,IND
Telangana,8,SECUNDRABAD,CHALLA RAM KALYAN,M,BARP
Telangana,8,SECUNDRABAD,M . ASHOK KUMAR,M,SMFB
Telangana,8,SECUNDRABAD,ABDALLAH IBRAHIM,M,IND
Telangana,8,SECUNDRABAD,AKHIL CHIRRAVURI,M,IND
Telangana,8,SECUNDRABAD,NANDIPATI VINOD KUMAR,M,IND
Telangana,8,SECUNDRABAD,JUNAID ANAM SIDDIQUI,M,IND
Telangana,8,SECUNDRABAD,MUNEER PASHA,M,IND
Telangana,8,SECUNDRABAD,J . N . RAO,M,DABAP
Telangana,8,SECUNDRABAD,SRIRAMA NAIK MUNAVATH,M,IND
Telangana,8,SECUNDRABAD,R . LAXMAN RAO GANGAPUTRA,M,IND
Telangana,8,SECUNDRABAD,M . D . NAZEERUDDIN QUADRI,M,ABML(S)
Telangana,8,SECUNDRABAD,G . LAXMINARSIMHA RAO,M,TGPJP
Telangana,8,SECUNDRABAD,ABDUL AZEEM,M,IND
Telangana,8,SECUNDRABAD,M. G. SAI BABA,M,IND
Telangana,8,SECUNDRABAD,S . SATYAVATHI,F,PPOI
Telangana,8,SECUNDRABAD,FARHA NAAZ KHAN,F,IND
Telangana,8,SECUNDRABAD,ANDUKURI VIJAYA BHASKAR,M,IPBP
Telangana,8,SECUNDRABAD,DORNALA JAYA PRAKASH,M,NIP
Telangana,8,SECUNDRABAD,J . MALLESH,M,SUCI(C)
Telangana,8,SECUNDRABAD,BATHULA RAVI,M,IND
Telangana,8,SECUNDRABAD,RAVI KUMAR VODELA,M,IND
Telangana,8,SECUNDRABAD,BODDU SATISH,M,IND
Telangana,9,HYDERABAD,ASADUDDIN OWAISI,M,AIMIM
Telangana,9,HYDERABAD,Dr. BHAGAVANTH RAO,M,BJP
Telangana,9,HYDERABAD,PUSTHE SRIKANTH,M,TRS
Telangana,9,HYDERABAD,MOHAMMED FEROZ KHAN,M,INC
Telangana,9,HYDERABAD,Dr. H. SUSHEEL RAJ,M,IND
Telangana,9,HYDERABAD,DORNALA JAYA PRAKASH,M,NIP
Telangana,9,HYDERABAD,SANJAY KUMAR SHUKLA,M,IND
Telangana,9,HYDERABAD,MOHD AHMED,M,IND
Telangana,9,HYDERABAD,V. BAL KRISHNA,M,IND
Telangana,9,HYDERABAD,K. MAHESHWAR,M,IND
Telangana,9,HYDERABAD,L. ASHOK NATH,M,IND
Telangana,9,HYDERABAD,K. NAGARAJ,M,IND
Telangana,9,HYDERABAD,RANGACHARYA,M,SMFB
Telangana,9,HYDERABAD,BEERAMGANTI VENKAT RAMESH NAIDU,M,IND
Telangana,9,HYDERABAD,MOHAMMED ABDUL AZEEM,M,IND
Telangana,10,CHEVELLA,Dr. G. Ranjith Reddy,M,TRS
Telangana,10,CHEVELLA,Konda Vishweshwar Reddy,M,INC
Telangana,10,CHEVELLA,B. Janardhan Reddy,M,BJP
Telangana,10,CHEVELLA,Yedla Suresh,M,IND
Telangana,10,CHEVELLA,Vanam Sudhakar,M,MCPI
Telangana,10,CHEVELLA,Vijay Aarya,M,BSP
Telangana,10,CHEVELLA,A.A. Sabri,M,IND
Telangana,10,CHEVELLA,Baswaiah Madiga,M,PJSP
Telangana,10,CHEVELLA,Anusha Keshavabhatla,F,IND
Telangana,10,CHEVELLA,Bennala Julee,F,NATWOMP
Telangana,10,CHEVELLA,P. Purushotham,M,IND
Telangana,10,CHEVELLA,Ija Venkatesh Goud,M,SJPI
Telangana,10,CHEVELLA,Ragam Sathesh Yadav,M,AIFB
Telangana,10,CHEVELLA,Jaidupally Yadaiah,M,IND
Telangana,10,CHEVELLA,Nalla Prem Kumar,M,pjdl
Telangana,10,CHEVELLA,Palamakula Madhu,M,IPBP
Telangana,10,CHEVELLA,Chepuri Raju,M,DABAP
Telangana,10,CHEVELLA,T. Durga Prasad,M,IND
Telangana,10,CHEVELLA,Giri Kummari,M,PPOI
Telangana,10,CHEVELLA,G. Ravi Kumar Yadav,M,IND
Telangana,10,CHEVELLA,Sanem Raju Goud,M,IND
Telangana,10,CHEVELLA,Korra Pandu Naik,M,BMUP
Telangana,10,CHEVELLA,Gurram Papi Reddy,M,ANC
Telangana,11,MAHBUBNAGAR,MANNE SRINIVAS REDDY,M,TRS
Telangana,11,MAHBUBNAGAR,ARUNA D.K,F,BJP
Telangana,11,MAHBUBNAGAR,CHALLA VAMSHI CHAND REDDY,M,INC
Telangana,11,MAHBUBNAGAR,Imtiyaz Ahamad,M,IND
Telangana,11,MAHBUBNAGAR,POLA PRASHANTH KUMAR,M,IND
Telangana,11,MAHBUBNAGAR,Munnurukapu Gopal Reddy,M,IND
Telangana,11,MAHBUBNAGAR,IMRAN AHMED KHAN,M,ANC
Telangana,11,MAHBUBNAGAR,D. Thimmappa,M,IND
Telangana,11,MAHBUBNAGAR,V. DASRAM NAYAK,M,BMUP
Telangana,11,MAHBUBNAGAR,JORIGHA VISHWESHWAR,M,IND
Telangana,11,MAHBUBNAGAR,E. Shivadurgavaraprasad Reddy,M,IRNP
Telangana,11,MAHBUBNAGAR,Azeez Khan M.A.,M,IND
Telangana,12,NAGARKURNOOL,POTHUGANTI RAMULU,M,TRS
Telangana,12,NAGARKURNOOL,DR MALLU RAVI,M,INC
Telangana,12,NAGARKURNOOL,SHRUTHI BANGARU ALIAS BANGARU SHRUTHI,F,BJP
Telangana,12,NAGARKURNOOL,B YOSEF,M,BSP
Telangana,12,NAGARKURNOOL,SRINIVAS BUDDULA,M,IND
Telangana,12,NAGARKURNOOL,BAAKI RENUKA,F,IND
Telangana,12,NAGARKURNOOL,PRABHUDASU BANDARU THUMU,M,IND
Telangana,12,NAGARKURNOOL,CHARAGONDA KRISHNAMMA,F,IND
Telangana,12,NAGARKURNOOL,V AMARNATH,M,IPBP
Telangana,12,NAGARKURNOOL,KARVANGA SHARATH,M,IND
Telangana,12,NAGARKURNOOL,GADDAM VIJAY,M,BMUP
Telangana,13,NALGONDA,UTTAM KUMAR REDDY NALAMADA,M,INC
Telangana,13,NALGONDA,VEMIREDDY NARASIMHA REDDY,M,TRS
Telangana,13,NALGONDA,GARLAPATI JITHENDRA KUMAR,M,BJP
Telangana,13,NALGONDA,MALLU LAXMI,F,CPM
Telangana,13,NALGONDA,MEKALA SATHEESH REDDY,M,JnP
Telangana,13,NALGONDA,MARAM VENKAT REDDY,M,IND
Telangana,13,NALGONDA,ROYYALA. SRINIVASULU,M,IND
Telangana,13,NALGONDA,NAKIRIKANTI. CHITTEMMA,F,IND
Telangana,13,NALGONDA,THANDU UPENDAR,M,IND
Telangana,13,NALGONDA,KIRAN VANGAPALLI,M,IND
Telangana,13,NALGONDA,AKULA PAUL,M,PPOI
Telangana,13,NALGONDA,JAKKULA NAVEEN YADAV,M,IND
Telangana,13,NALGONDA,SREENU VADTHYA,M,IND
Telangana,13,NALGONDA,MADHU SAPAVATH,M,IND
Telangana,13,NALGONDA,MEKALA VENKANNA,M,IND
Telangana,13,NALGONDA,KARAMTOTHU MANGTHA,M,IND
Telangana,13,NALGONDA,THAGULLA JANARDHAN,M,IND
Telangana,13,NALGONDA,KATRAVATH VENKATESH,M,BMUP
Telangana,13,NALGONDA,LINGIDI VENKATESWARLU,M,IND
Telangana,13,NALGONDA,RAMESH SUNKARA,M,IND
Telangana,13,NALGONDA,SOLIPURAM VENUGOPAL REDDY,M,ANC
Telangana,13,NALGONDA,LITHESH SUNKARI,M,SJPI
Telangana,13,NALGONDA,JANAIAH NANDIPATI,M,TSP
Telangana,13,NALGONDA,MARRI. NEHEMIAH,M,IND
Telangana,13,NALGONDA,LALU NAIK RAMAVATH,M,BRPPA
Telangana,13,NALGONDA,POLISHETTY VENKATESHWARLU,M,IND
Telangana,13,NALGONDA,BANDARU NAGARAJU,M,IND
Telangana,14,BHONGIR,Komati Reddy Venkat Reddy,M,INC
Telangana,14,BHONGIR,Dr. Boora Narsaiah Goud,M,TRS
Telangana,14,BHONGIR,P.V. Shyam Sunder Rao,M,BJP
Telangana,14,BHONGIR,Goda Sri Ramulu,M,CPI
Telangana,14,BHONGIR,Singapaka Lingam,M,IND
Telangana,14,BHONGIR,Bhimanaboina Ramesh Yadav,M,IND
Telangana,14,BHONGIR,Seeka Balraj Goud,M,IND
Telangana,14,BHONGIR,Sri Ramulu Muthyala,M,IND
Telangana,14,BHONGIR,Morigadi Krishna,M,IND
Telangana,14,BHONGIR,Kotha Kistaiah,M,ANC
Telangana,14,BHONGIR,Devaram Nayak Sapavat,M,IND
Telangana,14,BHONGIR,Samrat Narender Boilla,M,RPI
Telangana,14,BHONGIR,S.V. Ramana Rao,M,SMFB
Telangana,15,WARANGAL,DAYAKAR PASUNOORI,M,TRS
Telangana,15,WARANGAL,DOMMATI SAMBAIAH,M,INC
Telangana,15,WARANGAL,CHINTHA SAMBAMURTHY,M,BJP
Telangana,15,WARANGAL,BUNGA JYOTHI RAMANA,F,AHNP
Telangana,15,WARANGAL,UPENDER JERIPOTHULA,M,IND
Telangana,15,WARANGAL,BOLLAPALLY SARAIAH,M,BSP
Telangana,15,WARANGAL,JANNU NARSAIAH,M,IND
Telangana,15,WARANGAL,CHILUVERU PRATHAP,M,IND
Telangana,15,WARANGAL,KANNAM VENKANNA,M,MCPI
Telangana,15,WARANGAL,BARLA SRINIVAS,M,IND
Telangana,15,WARANGAL,PASULA RAMMURTHY,M,IND
Telangana,15,WARANGAL,AITHA PRAVEEN KUMAR,M,IND
Telangana,15,WARANGAL,PANIGANTI RAJITHAVANI,F,PPOI
Telangana,15,WARANGAL,BOCHU KRUPAKAR,M,HBP
Telangana,15,WARANGAL,SURESH KANAKAM,M,SMFB
Telangana,16,MAHABUBABAD,Kavitha Malothu,F,TRS
Telangana,16,MAHABUBABAD,Balaram Naik Porika,M,INC
Telangana,16,MAHABUBABAD,Arun Kumar Mypathi,M,TJS
Telangana,16,MAHABUBABAD,Kalluri. Venkateswara Rao.,M,CPI
Telangana,16,MAHABUBABAD,Jatothu Hussain,M,BJP
Telangana,16,MAHABUBABAD,Balu Nayak Bhukya,M,IND
Telangana,16,MAHABUBABAD,Uke Kousalya.,F,IND
Telangana,16,MAHABUBABAD,"Bhaskar Naik Bhukya. Dr,,",M,JnP
Telangana,16,MAHABUBABAD,Mokalla. Murali Krishna.,M,IND
Telangana,16,MAHABUBABAD,Vaditya Shriram Naik,M,IND
Telangana,16,MAHABUBABAD,Balsingh Daravath,M,BARP
Telangana,16,MAHABUBABAD,Kalthi Yarraiah,M,IND
Telangana,16,MAHABUBABAD,Palvancha. Durga.,F,IND
Telangana,16,MAHABUBABAD,B. Parvathi,F,PPOI
Telangana,17,KHAMMAM,NAMA NAGESWR RAO,M,TRS
Telangana,17,KHAMMAM,RENUKA CHOWDHURY,F,INC
Telangana,17,KHAMMAM,Boda Venkat,M,CPM
Telangana,17,KHAMMAM,DEVAKI VASUDEVA RAO,M,BJP
Telangana,17,KHAMMAM,NARALA SATYANARAYANA,M,JnP
Telangana,17,KHAMMAM,GOKINAPALLI VENKATESWAR RAO,M,IND
Telangana,17,KHAMMAM,PARSAGANI NAGESWARA RAO,M,IND
Telangana,17,KHAMMAM,GOPAGANI SHANKARA RAO,M,IND
Telangana,17,KHAMMAM,BHANALA LAXMANA CHARY,M,IND
Telangana,17,KHAMMAM,UMAMAHESWARA RAO CHERUKUPALLI,M,TELYS
Telangana,17,KHAMMAM,PALVANCHA RAMARAO,M,IND
Telangana,17,KHAMMAM,GUGULOTHU RAMESH,M,IND
Telangana,17,KHAMMAM,MUTYAM ARJUNA RAJU,M,IND
Telangana,17,KHAMMAM,SANJEEVA RAO NAKIRIKANTI,M,IND
Telangana,17,KHAMMAM,KOPPULA SREENIVASARAO,M,IND
Telangana,17,KHAMMAM,GOPOJU RAMESH BABU,M,TECPI
Telangana,17,KHAMMAM,DUNUKU VELADRI,M,IND
Telangana,17,KHAMMAM,KATTA SRINIVAS,M,YSRPP
Telangana,17,KHAMMAM,AVUTAPALLI RAMBABU,M,IND
Telangana,17,KHAMMAM,NAGESWARA RAO LAKAVATH,M,BMUP
Telangana,17,KHAMMAM,VENKATESWAR RAO PULLAKHANDAM,M,PPOI
Telangana,17,KHAMMAM,ANIL KUMAR MADDINENI,M,IND
Telangana,17,KHAMMAM,LAXMA NAIK BANOTH,M,IND
Tripura,1,TRIPURA WEST,Pratima Bhoumik,F,BJP
Tripura,1,TRIPURA WEST,Subal Bhowmik,M,INC
Tripura,1,TRIPURA WEST,Sankar Prasad Datta,M,CPM
Tripura,1,TRIPURA WEST,Brishaketu Debbarma,M,IPFT
Tripura,1,TRIPURA WEST,Maman Khan,M,AITC
Tripura,1,TRIPURA WEST,Jayki Murasing,M,APoI
Tripura,1,TRIPURA WEST,Arun Kumar Bhaumik,M,SUCI(C)
Tripura,1,TRIPURA WEST,Subal Sarkar,M,IND
Tripura,1,TRIPURA WEST,Pradip Chakraborty,M,IND
Tripura,1,TRIPURA WEST,Brajalal Debnath,M,IND
Tripura,1,TRIPURA WEST,Prabir Debnath,M,AMB
Tripura,1,TRIPURA WEST,Kabrabam Dhirendra Singha,M,TRIPP
Tripura,1,TRIPURA WEST,Narayan Chandra Dey,M,IND
Tripura,2,TRIPURA EAST,Rebati Tripura,M,BJP
Tripura,2,TRIPURA EAST,Maharaj kumari Pragya DebBurman,F,INC
Tripura,2,TRIPURA EAST,Jitendra Chaudhury,M,CPM
Tripura,2,TRIPURA EAST,Narendra Chandra DebBarma,M,IPFT
Tripura,2,TRIPURA EAST,Karnadhan Chakma,M,AMB
Tripura,2,TRIPURA EAST,Bijoy DebBarma,M,IND
Tripura,2,TRIPURA EAST,Subir Kumar Jamatia,M,IND
Tripura,2,TRIPURA EAST,Dipti Halam,F,IND
Tripura,2,TRIPURA EAST,Amar Debbarma,M,IND
Tripura,2,TRIPURA EAST,Chitta Ranjan Debbarma,M,IND
Uttar_Pradesh,1,SAHARANPUR,HAJI FAZLUR REHMAN,M,BSP
Uttar_Pradesh,1,SAHARANPUR,RAGHAV LAKHANPAL,M,BJP
Uttar_Pradesh,1,SAHARANPUR,IMRAN MASOOD,M,INC
Uttar_Pradesh,1,SAHARANPUR,SHABNAM,F,IND
Uttar_Pradesh,1,SAHARANPUR,MOHD. UVAIS,M,PSPL
Uttar_Pradesh,1,SAHARANPUR,INDU DEVI,F,IND
Uttar_Pradesh,1,SAHARANPUR,YOGESH DAHIYA,M,AAAP
Uttar_Pradesh,1,SAHARANPUR,BRAJPAL SINGH,M,HND
Uttar_Pradesh,1,SAHARANPUR,AMAR BAHADUR,M,IND
Uttar_Pradesh,1,SAHARANPUR,PAWAN KUMAR,M,AAPP
Uttar_Pradesh,1,SAHARANPUR,RAVINDER KUMAR,M,IVD
Uttar_Pradesh,2,KAIRANA,Pradeep Kumar,M,BJP
Uttar_Pradesh,2,KAIRANA,Tabassum Begum,F,SP
Uttar_Pradesh,2,KAIRANA,Harendra Singh Malik,M,INC
Uttar_Pradesh,2,KAIRANA,Harish Kumar,M,IND
Uttar_Pradesh,2,KAIRANA,Shripal Singh,M,svjn
Uttar_Pradesh,2,KAIRANA,Mohd Saleem,M,IND
Uttar_Pradesh,2,KAIRANA,Mukesh Devi,F,MSJP
Uttar_Pradesh,2,KAIRANA,Manoj Kumar,M,AAPP
Uttar_Pradesh,2,KAIRANA,Yogesh Kumar,M,RMEP
Uttar_Pradesh,2,KAIRANA,Rekha,F,HND
Uttar_Pradesh,2,KAIRANA,Mohd Gufran Kazmi,M,IND
Uttar_Pradesh,2,KAIRANA,Imran,M,IND
Uttar_Pradesh,2,KAIRANA,Sheshraj,M,BDPty
Uttar_Pradesh,3,MUZAFFARNAGAR,Sanjeev Kumar Balyan,M,BJP
Uttar_Pradesh,3,MUZAFFARNAGAR,Ajit Singh,M,RLD
Uttar_Pradesh,3,MUZAFFARNAGAR,Neel Kumar,M,IND
Uttar_Pradesh,3,MUZAFFARNAGAR,Yajpal Singh Rathi,M,IND
Uttar_Pradesh,3,MUZAFFARNAGAR,Krishan Pal Singh,M,BLokSP
Uttar_Pradesh,3,MUZAFFARNAGAR,S.S.K.S. Gangwal,M,BhBSP
Uttar_Pradesh,3,MUZAFFARNAGAR,Jaipal Singh Saini,M,JSP
Uttar_Pradesh,3,MUZAFFARNAGAR,Mangeram Kashyap,M,MKUP
Uttar_Pradesh,3,MUZAFFARNAGAR,Ankit,M,IND
Uttar_Pradesh,3,MUZAFFARNAGAR,Ashok,M,IND
Uttar_Pradesh,4,BIJNOR,MALOOK NAGAR,M,BSP
Uttar_Pradesh,4,BIJNOR,RAJA BHARATENDRA SINGH,M,BJP
Uttar_Pradesh,4,BIJNOR,NASIMUDDIN SIDDIQUI,M,INC
Uttar_Pradesh,4,BIJNOR,ILAMSINGH,M,PSPL
Uttar_Pradesh,4,BIJNOR,MOHD. ZAHID,M,IND
Uttar_Pradesh,4,BIJNOR,MUKESH KUMAR,M,AIFB
Uttar_Pradesh,4,BIJNOR,MAHAK SINGH,M,IND
Uttar_Pradesh,4,BIJNOR,SONU,M,JSP
Uttar_Pradesh,4,BIJNOR,ANSH CHAITANYA MAHARAJ,M,HND
Uttar_Pradesh,4,BIJNOR,RAJIV CHOUDHARY,M,BKNP
Uttar_Pradesh,4,BIJNOR,MANGERAM,M,PPID
Uttar_Pradesh,4,BIJNOR,BABLOO RAM,M,BSKP
Uttar_Pradesh,4,BIJNOR,PARVEZ AKIL,M,AIMF
Uttar_Pradesh,5,NAGINA,GIRISH CHANDRA,M,BSP
Uttar_Pradesh,5,NAGINA,DR. YASHWANT SINGH,M,BJP
Uttar_Pradesh,5,NAGINA,OMVATI DEVI,F,INC
Uttar_Pradesh,5,NAGINA,AMICHAND,M,RSMD
Uttar_Pradesh,5,NAGINA,CHARAN SINGH,M,IND
Uttar_Pradesh,5,NAGINA,TEJ SINGH,M,ASP
Uttar_Pradesh,5,NAGINA,KAMESH KUMAR,M,PPID
Uttar_Pradesh,6,MORADABAD,Dr. S.T. HASAN,M,SP
Uttar_Pradesh,6,MORADABAD,KUNWAR SARVESH KUMAR,M,BJP
Uttar_Pradesh,6,MORADABAD,IMRAN PRATAPGARHI,M,INC
Uttar_Pradesh,6,MORADABAD,MOHD. ASLAM URF PASHA,M,JaSD
Uttar_Pradesh,6,MORADABAD,MUSARRAT HUSAIN,M,IND
Uttar_Pradesh,6,MORADABAD,PRINCE KUMAR SHARMA,M,IND
Uttar_Pradesh,6,MORADABAD,DILERAM,M,BaHaP
Uttar_Pradesh,6,MORADABAD,NADIR ALI MANSOORI,M,PECP
Uttar_Pradesh,6,MORADABAD,ROOPCHAND SINGH,M,BhBSP
Uttar_Pradesh,6,MORADABAD,NARESH KUMAR SAINI,M,IND
Uttar_Pradesh,6,MORADABAD,AKEEL,M,IND
Uttar_Pradesh,6,MORADABAD,Tej Singh Seny,M,RSMD
Uttar_Pradesh,6,MORADABAD,BHISHM JIT SINGH,M,FJP
Uttar_Pradesh,7,RAMPUR,Mohammad Azam Khan,M,SP
Uttar_Pradesh,7,RAMPUR,Jayaprada Nahata,F,BJP
Uttar_Pradesh,7,RAMPUR,Sanjay Kapoor,M,INC
Uttar_Pradesh,7,RAMPUR,Haneef Khan,M,IND
Uttar_Pradesh,7,RAMPUR,Sameena Begum,F,IND
Uttar_Pradesh,7,RAMPUR,Javed Khan,M,IND
Uttar_Pradesh,7,RAMPUR,Naim,M,IND
Uttar_Pradesh,7,RAMPUR,Arshad Warsi,M,MNDP
Uttar_Pradesh,7,RAMPUR,Saroj,F,PPID
Uttar_Pradesh,7,RAMPUR,Ishrat Khan,M,AIMF
Uttar_Pradesh,7,RAMPUR,Mohd. Khushi,M,UDFS
Uttar_Pradesh,8,SAMBHAL,DR. SHAFIQUR REHMAN BARQ,M,SP
Uttar_Pradesh,8,SAMBHAL,PARAMESHVAR LAL SAINI,M,BJP
Uttar_Pradesh,8,SAMBHAL,MAJOR JAGAT PAL SINGH,M,INC
Uttar_Pradesh,8,SAMBHAL,VIRENDRA KUMAR PRAJAPATI,M,IND
Uttar_Pradesh,8,SAMBHAL,KARAN SINGH YADAV,M,PSPL
Uttar_Pradesh,8,SAMBHAL,ILYAS,M,BHHF
Uttar_Pradesh,8,SAMBHAL,MOHD. MASROOR,M,IND
Uttar_Pradesh,8,SAMBHAL,FIROZ KHAN,M,IND
Uttar_Pradesh,8,SAMBHAL,HASAN RAZA,M,RUC
Uttar_Pradesh,8,SAMBHAL,SHAHLA WAJID,F,ASP
Uttar_Pradesh,8,SAMBHAL,BHOJRAJ,M,SWAJANPA
Uttar_Pradesh,8,SAMBHAL,RAM CHANDRA,M,BHAPRAP
Uttar_Pradesh,9,AMROHA,KUNWAR DANISH ALI,M,BSP
Uttar_Pradesh,9,AMROHA,KANWAR SINGH TANWAR,M,BJP
Uttar_Pradesh,9,AMROHA,SACHIN CHOUDHARY,M,INC
Uttar_Pradesh,9,AMROHA,VIKAR AHMAD,M,IND
Uttar_Pradesh,9,AMROHA,(KUNWAR) ROBIN TYAGI,M,IND
Uttar_Pradesh,9,AMROHA,RAJPAL SINGH,M,IND
Uttar_Pradesh,9,AMROHA,RAJPAL SINGH SAINI,M,JaSD
Uttar_Pradesh,9,AMROHA,AKHTAR,M,IND
Uttar_Pradesh,9,AMROHA,MATLOOB AHMAD,M,PSPL
Uttar_Pradesh,9,AMROHA,NARESH KUMAR,M,IND
Uttar_Pradesh,10,MEERUT,RAJENDRA AGARWAL,M,BJP
Uttar_Pradesh,10,MEERUT,HAJI MOHAMMAD YAQOOB,M,BSP
Uttar_Pradesh,10,MEERUT,HARENDRA AGARWAL,M,INC
Uttar_Pradesh,10,MEERUT,SAHANSAR PAL SINGH,M,IND
Uttar_Pradesh,10,MEERUT,SHRAVAN KUMAR AGARWAL,M,IND
Uttar_Pradesh,10,MEERUT,RAJESH GIRI,M,SABHP
Uttar_Pradesh,10,MEERUT,ARTI AGARWAL,F,SHS
Uttar_Pradesh,10,MEERUT,NASIR ALI KHAN,M,PSPL
Uttar_Pradesh,10,MEERUT,AFZAL,M,BAHUMP
Uttar_Pradesh,10,MEERUT,KIRAN R. C. JATAV,F,KARASP
Uttar_Pradesh,10,MEERUT,DHARMENDRA,M,BaJD
Uttar_Pradesh,11,BAGHPAT,Dr. SATYAPAL SINGH,M,BJP
Uttar_Pradesh,11,BAGHPAT,JAYANT CHAUDHARY,M,RLD
Uttar_Pradesh,11,BAGHPAT,SUBHASH,M,IND
Uttar_Pradesh,11,BAGHPAT,ISTAKAR ALI,M,NaLP
Uttar_Pradesh,11,BAGHPAT,JAFAR,M,IND
Uttar_Pradesh,11,BAGHPAT,RAMKUMAR,M,svjn
Uttar_Pradesh,11,BAGHPAT,PARVEEN YOGI,M,BND
Uttar_Pradesh,11,BAGHPAT,UTTAR KUMAR JINDAL,M,BNIP
Uttar_Pradesh,11,BAGHPAT,CHAUDHARY MOHKAM,M,PSPL
Uttar_Pradesh,11,BAGHPAT,DEVENDER,M,AAPP
Uttar_Pradesh,11,BAGHPAT,RUBY KASHYAP,F,HND
Uttar_Pradesh,11,BAGHPAT,Dr. SALEEM AHMAD,M,SACP
Uttar_Pradesh,11,BAGHPAT,MANOJ RANA,M,ABLP
Uttar_Pradesh,12,GHAZIABAD,Vijay Kumar Singh,M,BJP
Uttar_Pradesh,12,GHAZIABAD,Suresh Bansal,M,SP
Uttar_Pradesh,12,GHAZIABAD,Dolly Sharma,F,INC
Uttar_Pradesh,12,GHAZIABAD,Sewa Ram Kasana,M,PSPL
Uttar_Pradesh,12,GHAZIABAD,Sunil Nair,M,RASHLSP
Uttar_Pradesh,12,GHAZIABAD,Ashok Sharma,M,SBSPSP
Uttar_Pradesh,12,GHAZIABAD,Amit Sharma,M,IND
Uttar_Pradesh,12,GHAZIABAD,Mohan Lal,M,RPI(A)
Uttar_Pradesh,12,GHAZIABAD,Divya Yog Maya Saraswati,F,RBJJP
Uttar_Pradesh,12,GHAZIABAD,Mohd. Salim Ahmed,M,SACP
Uttar_Pradesh,12,GHAZIABAD,Nagendra Kumar,M,SHS
Uttar_Pradesh,12,GHAZIABAD,Rakesh Suri,M,RTORP
Uttar_Pradesh,13,GAUTAM BUDDHA NAGAR,Dr. MAHESH SHARMA,M,BJP
Uttar_Pradesh,13,GAUTAM BUDDHA NAGAR,SATVEER,M,BSP
Uttar_Pradesh,13,GAUTAM BUDDHA NAGAR,Dr. ARVIND KUMAR SINGH,M,INC
Uttar_Pradesh,13,GAUTAM BUDDHA NAGAR,ASHOK KUMAR ADHANA,M,IND
Uttar_Pradesh,13,GAUTAM BUDDHA NAGAR,RODASH GUPTA,M,IND
Uttar_Pradesh,13,GAUTAM BUDDHA NAGAR,JAGDEEP SINGH,M,LOKJANP
Uttar_Pradesh,13,GAUTAM BUDDHA NAGAR,JITENDRA SINGH,M,PSPL
Uttar_Pradesh,13,GAUTAM BUDDHA NAGAR,VINOD KUMAR NAGAR,M,RBJJP
