candidate_name,party,age,state,criminal_cases,education,total_assets,liabilities,year
Anitha V,BSP,37.0,Tamil Nadu,0,Others,0,0,2019
Annadhurai. K,Ganasangam Party of India,43.0,Tamil Nadu,0,5th Pass,32000,0,2019
Annadurai B,IND,52.0,Tamil Nadu,0,5th Pass,338550,0,2019
Annadurai C N,DMK,45.0,Tamil Nadu,0,Graduate,134897466,32243604,2019
Annadurai P,IND,51.0,Tamil Nadu,0,10th Pass,401171,40000,2019
Annadurai T S,IND,40.0,Tamil Nadu,0,Graduate Professional,0,0,2019
"Annadurai, V.",IND,37.0,Tamil Nadu,0,Post Graduate,1532000,0,2019
Annadurai. K,IND,51.0,Tamil Nadu,0,8th Pass,1291267,171380,2019
Annakili,IND,40.0,Tamil Nadu,0,10th Pass,85000,0,2019
Ansari S,IND,40.0,Tamil Nadu,0,Graduate,123000,0,2019
Anto Hillery M,IND,43.0,Tamil Nadu,0,Graduate,0,0,2019
Antony.M,BSP,44.0,Tamil Nadu,0,Post Graduate,2865000,0,2019
Arasan K,IND,64.0,Tamil Nadu,0,Illiterate,330000,0,2019
"Arasur Manoharan (A) Manoharan, S.",BSP,63.0,Tamil Nadu,0,12th Pass,125500,0,2019
Arimalam Thiagi.Subramanian Muthuraja,Agila India Makkal Kazhagam,80.0,Tamil Nadu,0,10th Pass,400000,0,2019
Arivazhagan.P,IND,47.0,Tamil Nadu,0,12th Pass,0,0,2019
Arul R,Makkal Needhi Maiam,44.0,Tamil Nadu,0,Others,2128322,505039,2019
Arulmozhithevan,Naam Tamilar Katchi,36.0,Tamil Nadu,0,Graduate Professional,15835879,0,2019
Arumugam .P,IND,43.0,Tamil Nadu,0,Others,99000,150000,2019
Arumugam S,BSP,48.0,Tamil Nadu,1,Post Graduate,540100,0,2019
Arumugam V,IND,51.0,Tamil Nadu,0,10th Pass,0,0,2019
"Arumukam, P.",IND,43.0,Tamil Nadu,3,Illiterate,44000,0,2019
Arunachalam A,IND,68.0,Tamil Nadu,0,Doctorate,50546411,0,2019
Arunachalam. A,IND,44.0,Tamil Nadu,0,Graduate,10952500,0,2019
Arunkumar. A,IND,30.0,Tamil Nadu,0,Post Graduate,402007,81500,2019
Asaimani. S,AIADMK,64.0,Tamil Nadu,0,Post Graduate,0,0,2019
Asaithambi. P,CPI(ML)(L),47.0,Tamil Nadu,2,Graduate Professional,61000,0,2019
Asan Ali. A,IND,32.0,Tamil Nadu,0,12th Pass,307501,0,2019
"Ashok Kumar, R",BSP,48.0,Tamil Nadu,0,10th Pass,1826000,0,2019
Ayodhi L,IND,54.0,Tamil Nadu,0,Doctorate,17834671,2200000,2019
Ayyappan M,IND,27.0,Tamil Nadu,0,Post Graduate,0,0,2019
B. Krishnaraja,IND,44.0,Tamil Nadu,0,Others,165000,0,2019
B.Govindan,IND,51.0,Tamil Nadu,0,10th Pass,2191000,0,2019
B.Raji,IND,28.0,Tamil Nadu,0,Graduate Professional,30200,0,2019
Baalu.T.R.,DMK,77.0,Tamil Nadu,0,Graduate,208806446,0,2019
Babu B,BSP,27.0,Tamil Nadu,0,Graduate Professional,0,0,2019
Babu G,IND,33.0,Tamil Nadu,0,Graduate Professional,50000,0,2019
"Backiyaraj, K.",IND,49.0,Tamil Nadu,0,5th Pass,293000,0,2019
Bagavathikesan T,IND,44.0,Tamil Nadu,0,Post Graduate,2467000,3080,2019
"Bala Murugan, P.",IND,36.0,Tamil Nadu,0,Graduate,1390500,302314,2019
"Balachandar, N.",IND,33.0,Tamil Nadu,0,8th Pass,0,0,2019
Balachandran T,IND,58.0,Tamil Nadu,0,Graduate,1482174,165000,2019
Balaji G,IND,32.0,Tamil Nadu,0,Post Graduate,87923,0,2019
Balamurugan. S,BSP,40.0,Tamil Nadu,0,Graduate Professional,4066500,1710000,2019
Balasubramanian. E,BSP,42.0,Tamil Nadu,0,8th Pass,126000,0,2019
Baratharaj. S,IND,53.0,Tamil Nadu,0,Graduate,0,0,2019
Baskar B,Naam Tamilar Katchi,44.0,Tamil Nadu,0,Doctorate,19918500,137800000,2019
Bishop Godfrey Noble,Desiya Makkal Sakthi Katchi,48.0,Tamil Nadu,2,Graduate Professional,269610432,1800000,2019
Boomi Rajan K,IND,34.0,Tamil Nadu,2,5th Pass,1257401,0,2019
Boominathan K,IND,47.0,Tamil Nadu,0,5th Pass,232634,4000,2019
Britto Jai Singh M,IND,34.0,Tamil Nadu,0,12th Pass,0,0,2019
C P Radhakrishnan,BJP,61.0,Tamil Nadu,0,Graduate Professional,671140166,23686000,2019
C. Ananth,IND,28.0,Tamil Nadu,0,Graduate,102000,0,2019
C. Jeyaprakash,BSP,35.0,Tamil Nadu,0,Others,1407500,748000,2019
C. Moorthy,IND,35.0,Tamil Nadu,0,8th Pass,82000,50000,2019
C.Ayyanar,BSP,56.0,Tamil Nadu,0,Graduate,0,0,2019
C.Bharath,IND,26.0,Tamil Nadu,0,Graduate Professional,711047,0,2019
C.Chidambaram,IND,63.0,Tamil Nadu,0,Others,722500,0,2019
C.Dhanraj,IND,44.0,Tamil Nadu,0,Graduate Professional,2928000,0,2019
C.Kalanithi,Anti Corruption Dynamic Party,39.0,Tamil Nadu,0,Graduate,319000,150000,2019
C.Rosi,IND,29.0,Tamil Nadu,0,12th Pass,0,0,2019
C.Saravanan,IND,33.0,Tamil Nadu,0,Post Graduate,1390000,0,2019
"Chandirakumar, V.S.",Makkal Needhi Maiam,46.0,Tamil Nadu,0,10th Pass,51756996,41924988,2019
Chandramohan M,Vivasayigal Makkal Munnetra Katchi,48.0,Tamil Nadu,0,Others,1035000,0,2019
Chandranathan S,IND,27.0,Tamil Nadu,0,Graduate,69289,0,2019
Chandrasekar P,AIADMK,46.0,Tamil Nadu,0,Post Graduate,0,0,2019
Chandrasekaran V,IND,49.0,Tamil Nadu,0,Graduate,8838575,1062000,2019
Chelladurai,Tamil Nadu Ilangyar Katchi,35.0,Tamil Nadu,0,Graduate,175000,0,2019
Chellaperumal.,IND,64.0,Tamil Nadu,0,Post Graduate,2748000,0,2019
Chinraj A.K.P,DMK,54.0,Tamil Nadu,0,Graduate,485205173,18642484,2019
Chitra P,IND,40.0,Tamil Nadu,0,Graduate,0,0,2019
Chitra R,Naam Tamilar Katchi,40.0,Tamil Nadu,0,Graduate,640737,0,2019
Cho V,IND,47.0,Tamil Nadu,0,Graduate,59000,0,2019
"Christantine Rajasekar, S.",Naam Tamilar Katchi,55.0,Tamil Nadu,1,12th Pass,32936394,5000000,2019
D. Doss,BSP,48.0,Tamil Nadu,0,10th Pass,130000,0,2019
D. Sankar,IND,27.0,Tamil Nadu,0,Graduate,0,0,2019
D. Senthamarai Kannan,IND,55.0,Tamil Nadu,0,10th Pass,7544600,2950000,2019
D.Anandaraj,IND,34.0,Tamil Nadu,0,12th Pass,17055961,1700000,2019
D.Hariharan,IND,44.0,Tamil Nadu,0,Others,74482760,16000000,2019
D.Karthick,IND,33.0,Tamil Nadu,0,Graduate Professional,579500,0,2019
D.M. Kathir Anand,DMK,43.0,Tamil Nadu,2,Post Graduate,0,0,2019
D.Ravi Pariyanar,RPI(A),43.0,Tamil Nadu,0,10th Pass,145000,0,2019
Dasaprakash K,IND,36.0,Tamil Nadu,0,Graduate Professional,195000,0,2019
David Annadurai K,IND,42.0,Tamil Nadu,3,Graduate Professional,28787054,330000,2019
Dayanidhi Maran,DMK,52.0,Tamil Nadu,1,Graduate,116790616,0,2019
Deepalakshmi,Naam Tamilar Katchi,34.0,Tamil Nadu,0,Others,0,0,2019
Deepan. M,IND,36.0,Tamil Nadu,0,Graduate,5470000,784646,2019
Desingu A,IND,37.0,Tamil Nadu,0,10th Pass,45694,0,2019
Deva Sitham. I,IND,32.0,Tamil Nadu,2,Graduate Professional,222839,182660,2019
Devados. P,IND,32.0,Tamil Nadu,0,8th Pass,22000,20000,2019
Devappa.Y,IND,53.0,Tamil Nadu,0,10th Pass,0,0,2019
Devarajan C,IND,51.0,Tamil Nadu,0,10th Pass,250000,0,2019
Dhanush M Kumar,DMK,44.0,Tamil Nadu,1,Post Graduate,51360700,2896862,2019
Dhanuskodi P,IND,37.0,Tamil Nadu,0,Graduate Professional,157000,105140,2019
Dharmalingam S,IND,47.0,Tamil Nadu,0,5th Pass,3817600,0,2019
Dharmar P,IND,35.0,Tamil Nadu,0,10th Pass,0,0,2019
Dhavamani A,BSP,53.0,Tamil Nadu,0,5th Pass,27000,0,2019
Dinakaran G,IND,29.0,Tamil Nadu,0,Post Graduate,70000,0,2019
"Dineshkumar, M.",IND,28.0,Tamil Nadu,0,Post Graduate,325000,0,2019
Dnv Senthilkumar.S,DMK,41.0,Tamil Nadu,1,Post Graduate,48477451,6053502,2019
Dr Govindasamy R,Pattali Makkal Katchi,69.0,Tamil Nadu,1,Post Graduate,0,0,2019
"Dr. Bhuvaneswaran, M.",IND,52.0,Tamil Nadu,1,Doctorate,78031419,4074230,2019
Dr. Elango.S,IND,59.0,Tamil Nadu,0,Post Graduate,11045381,0,2019
Dr. Kalanidhi Veeraswamy,DMK,49.0,Tamil Nadu,0,Post Graduate,405294714,258386550,2019
Dr. Tamilisai Soundararajan,BJP,57.0,Tamil Nadu,0,Graduate Professional,109907600,10987000,2019
Dr.A.Chellakumar,INC,58.0,Tamil Nadu,5,Post Graduate,0,0,2019
"Dr.Dhanushkodi, M.",IND,53.0,Tamil Nadu,0,Post Graduate,4794245,290000,2019
Dr.Elangovan. V,DMDK,70.0,Tamil Nadu,0,Graduate Professional,27390154,0,2019
Dr.K.Jayakumar,INC,69.0,Tamil Nadu,0,Doctorate,24583769,0,2019
Dr.K.Krishnasamy,AIADMK,66.0,Tamil Nadu,9,Post Graduate,259584771,16220826,2019
Dr.P.Venugopal,AIADMK,66.0,Tamil Nadu,0,Graduate Professional,0,0,2019
Dr.T.M.S. Sadhu Muthu Kirshan Erjendran,IND,57.0,Tamil Nadu,0,Doctorate,25000,0,2019
Durai Benjamin,IND,47.0,Tamil Nadu,0,Post Graduate,1891458,500000,2019
Durai.S,IND,39.0,Tamil Nadu,0,12th Pass,4170618,2000000,2019
E. Karunanithi,IND,53.0,Tamil Nadu,0,Graduate Professional,1000000,0,2019
E.Dhanasekaran,IND,51.0,Tamil Nadu,0,10th Pass,0,0,2019
E.Subaya,IND,55.0,Tamil Nadu,0,Doctorate,2375841961,18087123,2019
Easudoss. S,Indian Christian Front,52.0,Tamil Nadu,0,8th Pass,7376000,0,2019
Ebeneezer S,IND,67.0,Tamil Nadu,0,Post Graduate,13669376,185000,2019
"Elango, S.",IND,34.0,Tamil Nadu,0,5th Pass,260000,0,2019
Elangovan M,IND,35.0,Tamil Nadu,0,10th Pass,0,0,2019
"Elangovan, E.V.K.S.",INC,70.0,Tamil Nadu,10,Graduate,236241267,7450651,2019
Elavarasan A,IND,55.0,Tamil Nadu,0,Doctorate,14672869,5800000,2019
Elumalai K,IND,35.0,Tamil Nadu,0,8th Pass,160000,0,2019
Elumalai S,IND,37.0,Tamil Nadu,0,8th Pass,1360000,0,2019
Elumalai V,AIADMK,63.0,Tamil Nadu,0,Graduate Professional,0,0,2019
"Er.Pradeep Ganesan, M.P.",IND,39.0,Tamil Nadu,0,Others,13174636,5837372,2019
Esakkimuthu. N,IND,37.0,Tamil Nadu,0,12th Pass,949000,0,2019
Essakkiammal E,BSP,38.0,Tamil Nadu,0,Post Graduate,1006500,265000,2019
Eswaran,IND,33.0,Tamil Nadu,0,Others,655000,0,2019
"Eswaran, R",IND,44.0,Tamil Nadu,14,Graduate,0,0,2019
G Kanagasabapathy,IND,43.0,Tamil Nadu,0,5th Pass,20000,0,2019
G. Kesav Yadav,Purvanchal Janta Party (Secular),56.0,Tamil Nadu,0,Post Graduate,21892000,4100000,2019
G. Moorthy,IND,36.0,Tamil Nadu,0,8th Pass,1683000,0,2019
G. Srinivasan,IND,42.0,Tamil Nadu,0,Post Graduate,685000,0,2019
G.Arulraj,IND,32.0,Tamil Nadu,0,Post Graduate,0,0,2019
G.Devashagayam,IND,40.0,Tamil Nadu,0,Post Graduate,15460579,9500000,2019
G.Dhanasekaran,IND,48.0,Tamil Nadu,0,Graduate Professional,6896493,0,2019
G.George,IND,55.0,Tamil Nadu,0,Graduate,44000,0,2019
G.S. Ganesan Yadav,Pragatishil Samajwadi Party (Lohia),41.0,Tamil Nadu,0,10th Pass,1668500,150000,2019
Gabriel James Fernando,Peoples Party of India(secular),56.0,Tamil Nadu,0,12th Pass,0,0,2019
Ganapathy N,IND,55.0,Tamil Nadu,0,8th Pass,7953000,2150000,2019
Ganesamoorthy M,IND,58.0,Tamil Nadu,0,8th Pass,3690703,0,2019
"Ganesan, M.",IND,28.0,Tamil Nadu,1,12th Pass,491603,0,2019
Ganesan. P,Tamil Nadu Ilangyar Katchi,35.0,Tamil Nadu,0,Graduate,319328,0,2019
Ganesh H,Makkal Needhi Maiam,40.0,Tamil Nadu,0,12th Pass,0,0,2019
Ganesh. R,IND,51.0,Tamil Nadu,0,5th Pass,85500,0,2019
Ganesha Moorthy A,BSP,36.0,Tamil Nadu,0,10th Pass,466400,0,2019
Ganeshamurthi A,DMK,72.0,Tamil Nadu,0,Graduate,43110000,2060000,2019
Ganeshamurthy A C,IND,58.0,Tamil Nadu,0,10th Pass,20687892,0,2019
"Ganeshkumar, S.",IND,46.0,Tamil Nadu,1,5th Pass,0,0,2019
Gautham Sigamani Pon,DMK,44.0,Tamil Nadu,1,Post Graduate,471186830,81131909,2019
"Germanus, S.",Christian Democratic Front,74.0,Tamil Nadu,0,Post Graduate,1846500,0,2019
Gnanasekar A,IND,47.0,Tamil Nadu,0,10th Pass,510162944,172296311,2019
Gnanathiraviam S,DMK,54.0,Tamil Nadu,4,10th Pass,232759237,46149049,2019
Godwin Shadrach S R,Tamizhaga Murpokku Makkal Katchi,36.0,Tamil Nadu,0,Graduate Professional,0,0,2019
Gopal M,BSP,32.0,Tamil Nadu,0,8th Pass,465000,210000,2019
Gopalakrishnan M,IND,41.0,Tamil Nadu,1,10th Pass,20405000,1188000,2019
Gopalakrishnan S,IND,68.0,Tamil Nadu,0,10th Pass,3820725,935427,2019
Gopalakrishnan. V,IND,30.0,Tamil Nadu,0,Post Graduate,25000,0,2019
"Govindan, A.",IND,54.0,Tamil Nadu,0,8th Pass,0,0,2019
Govindasamy A,IND,54.0,Tamil Nadu,0,8th Pass,460000,245500,2019
Govindraj L,IND,39.0,Tamil Nadu,0,Graduate Professional,7015000,5300000,2019
Gunasekar N,IND,29.0,Tamil Nadu,1,10th Pass,175000,0,2019
Gunasingh,IND,48.0,Tamil Nadu,0,10th Pass,4243808,0,2019
"Guru, K.",IND,54.0,Tamil Nadu,0,8th Pass,0,0,2019
Gurusamy P,IND,51.0,Tamil Nadu,1,Graduate,1586600,450200,2019
Guruviah K,Makkal Needhi Maiam,61.0,Tamil Nadu,0,Graduate Professional,6839043,97731,2019
H.Raja,BJP,61.0,Tamil Nadu,3,Graduate Professional,26223393,5910000,2019
Habeeb Mohamed. U,All Pensioner’s Party,65.0,Tamil Nadu,0,10th Pass,1010000,0,2019
Hariharan Dr R,Makkal Needhi Maiam,42.0,Tamil Nadu,0,Graduate Professional,0,0,2019
Hariharan.K,IND,36.0,Tamil Nadu,0,Graduate Professional,642000,25000,2019
I.Chidambara Anantha Raja,IND,35.0,Tamil Nadu,0,Graduate Professional,72183,146223,2019
Indian.P.N.K.,IND,48.0,Tamil Nadu,0,Post Graduate,2564727,0,2019
Indiramohan P,IND,36.0,Tamil Nadu,0,Post Graduate,337000,0,2019
Indurani S,IND,33.0,Tamil Nadu,0,Post Graduate,0,0,2019
"Irudayasamy, G",IND,59.0,Tamil Nadu,0,Post Graduate,3705000,950000,2019
J. Dharanidharan,IND,39.0,Tamil Nadu,0,Graduate Professional,455000,0,2019
J. Sebastin,SUCI(C),42.0,Tamil Nadu,0,10th Pass,1000,0,2019
J.Ebenezer,Makkal Needhi Maiam,32.0,Tamil Nadu,1,Others,26570028,4664663,2019
J.Jayavardhan,AIADMK,31.0,Tamil Nadu,0,Graduate Professional,0,0,2019
J.S.K,IND,39.0,Tamil Nadu,0,Post Graduate,1078984,350000,2019
J.Sibi Chakkaravarthy,IND,54.0,Tamil Nadu,0,Graduate Professional,833153,470000,2019
Jackson M S,Democratic Corruption Liberation Front,44.0,Tamil Nadu,0,Graduate Professional,1270000,650000,2019
Jagadeesh J,IND,27.0,Tamil Nadu,0,Graduate Professional,315500,0,2019
Jagatheesan M,IND,45.0,Tamil Nadu,1,Others,0,0,2019
"James, G.",IND,40.0,Tamil Nadu,0,10th Pass,2499000,0,2019
Janci.J,IND,36.0,Tamil Nadu,1,Graduate,373500,0,2019
"Jasper Gnana Martin, G.",IND,38.0,Tamil Nadu,0,Post Graduate,4674500,0,2019
Javeed Hussain T,IND,28.0,Tamil Nadu,0,Others,111000,336000,2019
Jawahir Ali. H,IND,32.0,Tamil Nadu,0,10th Pass,0,0,2019
"Jaya Ganesh, D.",Naam Indiar Party,36.0,Tamil Nadu,0,10th Pass,5905654,2098505,2019
Jayalakshmi,Tamil Nadu Ilangyar Katchi,30.0,Tamil Nadu,0,Post Graduate,176000,11000,2019
Jayaram Metha. S,IND,27.0,Tamil Nadu,0,Graduate Professional,110000,0,2019
Jeyamani K,IND,42.0,Tamil Nadu,0,8th Pass,1371800,0,2019
Jeyapandian. R,IND,26.0,Tamil Nadu,1,Graduate Professional,0,0,2019
"Jeyaraj, A.",IND,46.0,Tamil Nadu,0,Post Graduate,1076184,0,2019
Jitendra Kumar Jain,RPI,41.0,Tamil Nadu,0,Graduate,12900000,0,2019
Joseph M A,Desiya Makkal Sakthi Katchi,69.0,Tamil Nadu,0,10th Pass,4212485,902125,2019
Jothikumar J,Desiya Uzhavar Uzhaipalar Kazhagam,40.0,Tamil Nadu,0,Graduate Professional,2265447,0,2019
Jothimani S,INC,43.0,Tamil Nadu,0,Post Graduate,0,0,2019
Jothimurugan. P,IND,42.0,Tamil Nadu,1,Post Graduate,38770497,8000000,2019
K Ramasamy,IND,69.0,Tamil Nadu,0,10th Pass,10128000,0,2019
K Shanmugasundaram,DMK,49.0,Tamil Nadu,0,Graduate Professional,133109284,13360639,2019
K. Hemanth Kumar,IND,28.0,Tamil Nadu,0,Graduate Professional,7395000,900000,2019
K. Kathiravan,IND,49.0,Tamil Nadu,0,8th Pass,0,0,2019
K. Kurunthappan,IND,42.0,Tamil Nadu,0,8th Pass,2736915,0,2019
K. Navaskani,IUML,39.0,Tamil Nadu,1,12th Pass,364738171,47008615,2019
K. Panchatcharam,BSP,43.0,Tamil Nadu,2,Graduate Professional,14675585,6589619,2019
K. Prabhakaran,Makkalatchi Katchi,35.0,Tamil Nadu,0,Post Graduate,156000,52800,2019
K. Raman,IND,43.0,Tamil Nadu,0,Graduate Professional,0,0,2019
K. Sugumar,IND,67.0,Tamil Nadu,0,Graduate,675000,0,2019
K. Thangavel,IND,50.0,Tamil Nadu,0,10th Pass,10008914,1700000,2019
K.Chandrasekar,IND,38.0,Tamil Nadu,0,Graduate Professional,844000,0,2019
K.Chellakkannu,IND,68.0,Tamil Nadu,0,10th Pass,130000,0,2019
K.Jayaraman,IND,43.0,Tamil Nadu,0,12th Pass,0,0,2019
K.Kamalanathan,IND,38.0,Tamil Nadu,0,Not Given,5302800,0,2019
K.Kannan,IND,46.0,Tamil Nadu,0,Graduate,249500,0,2019
K.Kuppan,IND,68.0,Tamil Nadu,0,8th Pass,2655000,200000,2019
K.Murali Krishnan,Pyramid Party of India,69.0,Tamil Nadu,0,Graduate,48290000,0,2019
K.P.Munusamy,AIADMK,67.0,Tamil Nadu,0,Graduate Professional,0,0,2019
K.Saravana Perumal,IND,33.0,Tamil Nadu,0,Graduate,249000,0,2019
K.Sudhakar,IND,50.0,Tamil Nadu,0,5th Pass,81000,0,2019
Kalaimani S,IND,33.0,Tamil Nadu,0,Graduate Professional,553100,0,2019
Kalaimannan.C,IND,43.0,Tamil Nadu,0,Literate,277112,0,2019
Kalaiyarasan R,IND,31.0,Tamil Nadu,0,5th Pass,0,0,2019
Kaliappan P,IND,64.0,Tamil Nadu,0,12th Pass,15093092,0,2019
Kaliappan P,AIADMK,70.0,Tamil Nadu,0,10th Pass,116009849,4281652,2019
Kaliappan S,IND,64.0,Tamil Nadu,0,5th Pass,1892753,0,2019
Kaliyammal P,Naam Tamilar Katchi,33.0,Tamil Nadu,3,Graduate,1157000,130000,2019
Kaliyamurthy G,BSP,53.0,Tamil Nadu,1,10th Pass,0,0,2019
Kaliyappan K,IND,73.0,Tamil Nadu,0,5th Pass,3662023,0,2019
Kalyanasundaram N,BSP,66.0,Tamil Nadu,0,12th Pass,5670000,0,2019
"Kalyanasundaram, A.",IND,39.0,Tamil Nadu,7,Graduate,1075000,776000,2019
Kamala Kannan,IND,51.0,Tamil Nadu,0,5th Pass,3277188,345000,2019
Kamaraj. K,IND,52.0,Tamil Nadu,0,10th Pass,0,0,2019
Kameela Nasser,Makkal Needhi Maiam,54.0,Tamil Nadu,0,Post Graduate,71905468,9490525,2019
Kameshwaran,Tamil Nadu Ilangyar Katchi,44.0,Tamil Nadu,0,Graduate,204500,0,2019
Kanagaraj R T,IND,50.0,Tamil Nadu,0,8th Pass,6795516,218855,2019
"Kanagaraj, P.",IND,31.0,Tamil Nadu,0,5th Pass,292800,200596,2019
Kanimozhi Karunanidhi,DMK,51.0,Tamil Nadu,6,Graduate Professional,0,0,2019
Kannan S,IND,42.0,Tamil Nadu,0,5th Pass,5910000,50000,2019
Kannan. R,IND,44.0,Tamil Nadu,0,Post Graduate,1829202,0,2019
Kannapiran. M,IND,37.0,Tamil Nadu,0,Graduate,160000,200000,2019
Kappur Dhakshinamoorthy. M,IND,47.0,Tamil Nadu,0,12th Pass,5150000,100000,2019
Karnan C S,Anti Corruption Dynamic Party,63.0,Tamil Nadu,0,Graduate,0,0,2019
Karthi P,IND,36.0,Tamil Nadu,0,Graduate Professional,3712000,0,2019
Karthik. K.M,IND,36.0,Tamil Nadu,0,Graduate Professional,511200,300000,2019
Karthikeyan B K,IND,35.0,Tamil Nadu,0,Graduate Professional,190000,0,2019
Karthikeyan M,IND,46.0,Tamil Nadu,0,Post Graduate,4555000,0,2019
Karthikeyan P,IND,40.0,Tamil Nadu,0,10th Pass,0,0,2019
Karthikeyan R,Naam Tamilar Katchi,31.0,Tamil Nadu,0,Post Graduate,17606805,10680758,2019
Karti P Chidambaram,INC,47.0,Tamil Nadu,8,Graduate Professional,793729024,174081116,2019
Karuppaiah.C,IND,39.0,Tamil Nadu,0,Graduate,565000,160000,2019
Karuppaiya R,Naam Tamilar Katchi,53.0,Tamil Nadu,0,Post Graduate,54164676,8906407,2019
"Karuppaiya, M.",IND,34.0,Tamil Nadu,0,10th Pass,0,0,2019
Karuppasamy. N,IND,27.0,Tamil Nadu,0,Others,540000,300000,2019
"Kathiresan, L.",IND,46.0,Tamil Nadu,0,Post Graduate,781042,0,2019
Kathirvel A,IND,55.0,Tamil Nadu,0,8th Pass,101000,0,2019
Kathirvel M,IND,48.0,Tamil Nadu,0,5th Pass,625000,0,2019
Kavingnar Snekan,Makkal Needhi Maiam,46.0,Tamil Nadu,0,12th Pass,0,0,2019
"Kavitha, A.",Ahila India Dhayaga Makkal Munnetra Katchi,41.0,Tamil Nadu,0,Post Graduate,3440000,425354,2019
Kesavaraja J,IND,35.0,Tamil Nadu,0,Graduate Professional,662325,159500,2019
Komugi Maniyan M,IND,69.0,Tamil Nadu,0,Graduate Professional,10487161,400000,2019
Krishnakumar.N,Naam Tamilar Katchi,44.0,Tamil Nadu,0,12th Pass,4857567,37000,2019
Krishnakumari A,IND,45.0,Tamil Nadu,0,8th Pass,0,0,2019
Krishnamoorthy A,IND,45.0,Tamil Nadu,0,10th Pass,275000,0,2019
Krishnaraj M,Anaithu Makkal Puratchi Katchi,29.0,Tamil Nadu,0,Others,380800,0,2019
Krithivasan. S,IND,82.0,Tamil Nadu,0,Graduate,56463527,5700000,2019
Kumar K R,IND,43.0,Tamil Nadu,0,8th Pass,3067000,0,2019
"Kumar, D.",IND,32.0,Tamil Nadu,0,8th Pass,0,0,2019
"Kumaragurubaran, P.",IND,45.0,Tamil Nadu,0,Graduate Professional,531952,0,2019
Kuppal.G.Devadoss,IND,64.0,Tamil Nadu,0,8th Pass,15731500,6800000,2019
Kuppusamy,Anti Corruption Dynamic Party,65.0,Tamil Nadu,0,Literate,2453000,0,2019
Kuppusamy K,IND,46.0,Tamil Nadu,0,5th Pass,37000,0,2019
Kuppusamy P,Ulzaipali Makkal Katchy,56.0,Tamil Nadu,0,12th Pass,0,0,2019
Kuppusamy R,Ganasangam Party of India,41.0,Tamil Nadu,0,10th Pass,40000,0,2019
L. Raj,IND,44.0,Tamil Nadu,0,Illiterate,730000,0,2019
L.Kasinathan,IND,63.0,Tamil Nadu,0,Graduate Professional,25600000,7000000,2019
L.Praveen Kumar,Peoples Party of India(secular),38.0,Tamil Nadu,0,Post Graduate,9858000,5029648,2019
Lekshmanan. E,IND,55.0,Tamil Nadu,0,Post Graduate,0,0,2019
Logarangan .M,Makkal Needhi Maiam,35.0,Tamil Nadu,0,Post Graduate,19730000,0,2019
"Lourdes, S.",IND,43.0,Tamil Nadu,0,12th Pass,135480,0,2019
M Dhanapal,IND,26.0,Tamil Nadu,0,Graduate,168000,93000,2019
M Parthasarathi,BSP,49.0,Tamil Nadu,0,12th Pass,21000,0,2019
M Pavadai Raja,Agila India Makkal Kazhagam,40.0,Tamil Nadu,2,8th Pass,0,0,2019
M. Balaraman,IND,81.0,Tamil Nadu,0,10th Pass,0,0,2019
M. Kathiravan,IND,31.0,Tamil Nadu,0,Post Graduate,430000,0,2019
M. Parthiban,IND,45.0,Tamil Nadu,0,8th Pass,133000,0,2019
M. Ponnuthai,IND,34.0,Tamil Nadu,0,10th Pass,148000,0,2019
M. Raghunathan,Ilantamilar Munnani Kazhagam,48.0,Tamil Nadu,0,Post Graduate,0,0,2019
M. Sathiyaseelan,IND,38.0,Tamil Nadu,0,Graduate,101100,0,2019
M. Savitha,Ambedkarite Party of India,33.0,Tamil Nadu,0,Post Graduate,51000,0,2019
M. Thiyagarajan,AIADMK,59.0,Tamil Nadu,0,Graduate,12467318,0,2019
M.A.Jeyakumar,Desiya Makkal Sakthi Katchi,64.0,Tamil Nadu,0,10th Pass,35000,0,2019
M.Chinnaiah,IND,43.0,Tamil Nadu,0,Not Given,0,0,2019
M.Kumarasan,IND,44.0,Tamil Nadu,0,10th Pass,1366000,0,2019
M.L. Ravi,Desiya Makkal Sakthi Katchi,54.0,Tamil Nadu,0,Post Graduate,8543800,4642000,2019
M.Meena,IND,55.0,Tamil Nadu,0,Illiterate,478655,0,2019
M.Mohammed Rabeek,IND,47.0,Tamil Nadu,0,12th Pass,578000,0,2019
M.Moorthy,IND,56.0,Tamil Nadu,0,8th Pass,0,0,2019
M.Prabhakaran,Tamil Nadu Ilangyar Katchi,34.0,Tamil Nadu,0,10th Pass,91500,60000,2019
M.R. Venkatesan,IND,47.0,Tamil Nadu,0,10th Pass,127000,0,2019
M.Raja,IND,33.0,Tamil Nadu,0,10th Pass,50000,0,2019
M.Rajasekar,IND,27.0,Tamil Nadu,0,10th Pass,25000,0,2019
M.Rajeswari Priya,IND,36.0,Tamil Nadu,0,Graduate,0,0,2019
M.Ramanujam Alias M.Radha,IND,53.0,Tamil Nadu,0,12th Pass,50000,0,2019
M.S. Krishnan,IND,59.0,Tamil Nadu,0,5th Pass,2050000,0,2019
M.S.M.Anandan,AIADMK,56.0,Tamil Nadu,0,10th Pass,93884772,10278297,2019
M.Vetriselvi,Naam Tamilar Katchi,42.0,Tamil Nadu,0,Graduate Professional,310000,0,2019
Madeswaran.S,IND,56.0,Tamil Nadu,0,5th Pass,0,0,2019
