candidate_name,party,age,state,criminal_cases,education,total_assets,liabilities,year
Er. Deepak Kumar Verma,Al-Hind Party,33.0,Uttarakhand,0,Graduate Professional,0,0,2024
Fareed Salmani,IND,48.0,Uttarakhand,0,8th Pass,1116000,0,2024
Farman,Majloom Samaj Party,40.0,Uttarakhand,0,10th Pass,9277000,0,2024
Fulachandr,Moulik Adhikar Party,44.0,Uttarakhand,0,8th Pass,1637218,0,2024
Gagan Prakash Yadav,Apna Dal (Kamerawadi),39.0,Uttarakhand,5,Graduate Professional,10941817,1373000,2024
Ganesh Ram,IND,67.0,Uttarakhand,0,Graduate,0,0,2024
Ganga Ram Sharma,Rashtriya Congress(J) Party,62.0,Uttarakhand,0,Graduate,1020000,0,2024
Gangadeen,CPI,51.0,Uttarakhand,0,8th Pass,2730000,0,2024
Gaurav Verma,Hindu Samaj Party,39.0,Uttarakhand,1,Graduate,4820779,0,2024
Gaya Prasad,IND,52.0,Uttarakhand,1,10th Pass,1766450,0,2024
Geeta Devi,Bhartiya Lokmat Rashtrwadi Party,36.0,Uttarakhand,0,8th Pass,0,0,2024
Geeta Rani Sharma,IND,34.0,Uttarakhand,0,Graduate Professional,52129233,610000,2024
Ghanshyam Singh,Swaraj Bhartiya Nyay Party,55.0,Uttarakhand,0,Post Graduate,10008000,540000,2024
Ghanshyam Singh Lodhi,BJP,56.0,Uttarakhand,0,Others,33008926,846397,2024
Girish Chandra,BSP,60.0,Uttarakhand,0,Graduate,51356772,8645899,2024
Girish Lal,Azad Party,54.0,Uttarakhand,0,Post Graduate,0,0,2024
Girraj Singh Dhakrey,"Proutist Bloc, India",47.0,Uttarakhand,0,12th Pass,1166019,0,2024
Gopal Singh,Azad Adhikar Sena,50.0,Uttarakhand,1,12th Pass,7459648,140000,2024
Gopal Swroop Joshi,IND,78.0,Uttarakhand,0,12th Pass,328000,0,2024
Govind Lal,IND,65.0,Uttarakhand,0,Post Graduate,551500,0,2024
Gulab Chander Barma,Rashtra Uday Party,39.0,Uttarakhand,0,Graduate,0,0,2024
Gyanchandra Bind,IND,42.0,Uttarakhand,0,8th Pass,9132000,0,2024
Gyani Ram,IND,65.0,Uttarakhand,0,8th Pass,4960000,0,2024
Hafiz Ali,All India Forward Bloc,47.0,Uttarakhand,3,Graduate Professional,12174618,46135930,2024
Haji Afzal,Sabse Achchhi Party,52.0,Uttarakhand,2,8th Pass,4915000,0,2024
Hanshraj Kol,Apna Dal (Kamerawadi),53.0,Uttarakhand,1,Graduate,0,0,2024
Hanuman Prasad Mishra,Kisan Mazdoor Sangharsh Party,48.0,Uttarakhand,5,12th Pass,125000,0,2024
Har Kishore Singh,SUCI(C),52.0,Uttarakhand,0,Post Graduate,6774000,500000,2024
Harendra Singh Malik,SP,69.0,Uttarakhand,1,Graduate,90780765,1129635,2024
Harikesh,Azad Adhikar Sena,38.0,Uttarakhand,0,12th Pass,825000,0,2024
Hariraj Singh Alias Sipu Yadav,Log Party,49.0,Uttarakhand,0,8th Pass,0,0,2024
Harish Chandra Alias Harish Dwivedi,BJP,51.0,Uttarakhand,1,Post Graduate,61360462,17370866,2024
Harishankar,BSP,59.0,Uttarakhand,0,12th Pass,43639214,412231,2024
Harnandan Singh,IND,49.0,Uttarakhand,3,Graduate,10329000,137000,2024
Heeralal,IND,57.0,Uttarakhand,0,Post Graduate,14205000,0,2024
Hemamalini Dharmendra Deol,BJP,74.0,Uttarakhand,0,Doctorate,0,0,2024
Hembaboo Dhangar,BSP,41.0,Uttarakhand,0,Post Graduate,28513932,9960415,2024
Himanshu Sharma,Bhartiya Shakti Chetna Party,27.0,Uttarakhand,0,Graduate,1697707,1000000,2024
Hind Rohitash,Manavtawadi Samaj Party,41.0,Uttarakhand,0,Graduate Professional,1774650,4074655,2024
Hitendra Kumar Alias Bunty Upadhyay,BSP,45.0,Uttarakhand,1,Graduate Professional,74706709,0,2024
Horilal,IND,66.0,Uttarakhand,0,Graduate Professional,0,0,2024
Hotam Singh Nishad,Rashtriya Shoshit Samaj Party,35.0,Uttarakhand,4,Graduate,13438133,382600,2024
Imran Bin Zafar,BSP,43.0,Uttarakhand,0,Graduate,11335000,200000,2024
Imran Masood,INC,53.0,Uttarakhand,8,12th Pass,55502166,0,2024
Indra Singh,IND,50.0,Uttarakhand,0,8th Pass,6565941,300000,2024
Indrapal Pasi,Justice Party,47.0,Uttarakhand,1,10th Pass,0,0,2024
Indu Chaudhri,BSP,44.0,Uttarakhand,0,Doctorate,7258114,1915218,2024
Iqra Choudhary,SP,29.0,Uttarakhand,0,Post Graduate,6874858,884157,2024
Irfan Ali,IND,42.0,Uttarakhand,0,Literate,258500,0,2024
Irshad Ansari Advocate,Peace Party,51.0,Uttarakhand,0,Post Graduate,5480000,0,2024
Ishtiyaq Ali,IND,63.0,Uttarakhand,0,Others,0,0,2024
Ishwar Dayal Singh Seth,Bhartiya Sabka Dal,62.0,Uttarakhand,0,12th Pass,5212000,0,2024
Ismail Ansari,Aawami Pichhada Party,51.0,Uttarakhand,0,Literate,60000,0,2024
Israt Ali,IND,59.0,Uttarakhand,0,12th Pass,7640500,0,2024
Jagannath Pal,BSP,63.0,Uttarakhand,0,Post Graduate,21941032,0,2024
Jagat Singh,IND,49.0,Uttarakhand,0,8th Pass,0,0,2024
Jagdamba Prasad Yadav,IND,53.0,Uttarakhand,0,10th Pass,9046000,0,2024
Jagdambika Pal,BJP,74.0,Uttarakhand,1,Post Graduate,193536623,7487022,2024
Jagdish Prasad Kaushik Advocate,Rashtriya Samta Vikas Party,72.0,Uttarakhand,0,Post Graduate,18760300,0,2024
Jagpal Singh Yadav,Samrat Mihir Bhoj Samaj Party,46.0,Uttarakhand,0,10th Pass,865000,0,2024
Jagram,IND,33.0,Uttarakhand,0,Post Graduate,0,0,2024
Jahid,Social Democratic Party Of India,40.0,Uttarakhand,1,Literate,645800,0,2024
Jai Prakash,BJP,66.0,Uttarakhand,0,Graduate,303974608,52512656,2024
Jaibahadur Alias Jaibahadur Chauhan,Janta Kranti Party (Rashtravadi),37.0,Uttarakhand,0,12th Pass,103024,0,2024
Janardan Gond,IND,51.0,Uttarakhand,0,12th Pass,4510800,0,2024
Janardan Prasad,CPI,41.0,Uttarakhand,0,Post Graduate,0,0,2024
Jasveer Valmiki,SP,49.0,Uttarakhand,1,Literate,14507878,2243531,2024
Javed Ahmad Siddiqui,IND,40.0,Uttarakhand,0,12th Pass,506763,0,2024
Javed Ashraf Alias Javed Simnani,BSP,41.0,Uttarakhand,7,12th Pass,6051000,957850,2024
Jay Chandra Kumar,Vishwa Kalyan Rashtriya Manav Samaj Party,47.0,Uttarakhand,0,10th Pass,337000,0,2024
Jay Prakash,Sardar Patel Siddhant Party,33.0,Uttarakhand,0,Graduate,0,0,2024
Jaygamul Islam,Janta Shashan Party,44.0,Uttarakhand,0,12th Pass,1265500,0,2024
Jaypal Mahor,IND,26.0,Uttarakhand,0,8th Pass,280600,0,2024
Jayveer Singh,BJP,65.0,Uttarakhand,0,12th Pass,194701285,0,2024
Jeetpal Rana,IND,27.0,Uttarakhand,0,10th Pass,210500,0,2024
Jila Jeet Bhartiy,Bahujan Awam Party,38.0,Uttarakhand,0,Post Graduate,0,0,2024
Jitendra Gautam,Lokpriya Rashtrawadi Party,42.0,Uttarakhand,0,8th Pass,273000,0,2024
Jitendra Kumar,IND,45.0,Uttarakhand,1,Post Graduate,1229400,0,2024
Jitendra Kumar Dohare,SP,57.0,Uttarakhand,0,12th Pass,62250170,3168054,2024
Jitendra Kumar Maurya,IND,35.0,Uttarakhand,0,8th Pass,760750,0,2024
Jitin Prasada,BJP,50.0,Uttarakhand,0,Post Graduate,0,0,2024
Jiyalal Prajapati,Bhagidari Party(P),47.0,Uttarakhand,0,12th Pass,11187000,0,2024
Jogendra,IND,33.0,Uttarakhand,0,12th Pass,7054300,722000,2024
Jokhu Patel,Sardar Patel Siddhant Party,59.0,Uttarakhand,0,8th Pass,7324000,50000,2024
Jyotirma Pathak,IND,39.0,Uttarakhand,0,Post Graduate,9768780,1000000,2024
Jyotsna Gond,SP,28.0,Uttarakhand,0,Post Graduate,0,0,2024
Kailash Kumar,IND,35.0,Uttarakhand,0,Literate,19000,0,2024
Kajal Nishad,SP,43.0,Uttarakhand,1,8th Pass,14608669,0,2024
Kallan Kumbhkar,IND,61.0,Uttarakhand,0,Literate,3820000,0,2024
Kamal Kant Sharma,IND,34.0,Uttarakhand,0,Graduate,1800372,0,2024
Kamlesh,Azad Samaj Party,37.0,Uttarakhand,0,8th Pass,0,0,2024
Kamlesh Kumar Singh,Parivartan Samaj Party,36.0,Uttarakhand,0,12th Pass,47000000,0,2024
Kamlesh Paswan,BJP,47.0,Uttarakhand,9,Graduate,361830259,35283210,2024
Kamran,IND,41.0,Uttarakhand,0,10th Pass,1827500,0,2024
Kanchan Yadav,Moulik Adhikar Party,39.0,Uttarakhand,0,Post Graduate,31877652,3584000,2024
Kanwar Singh Tanwar,BJP,63.0,Uttarakhand,1,8th Pass,0,0,2024
Kapil Mohan Chowdhary,Mera Adhikaar Rashtriya Dal,52.0,Uttarakhand,2,Graduate,25516988,282500,2024
Karan Bhushan Singh,BJP,33.0,Uttarakhand,0,Graduate Professional,495681640,229359344,2024
Kashif Husain,IND,31.0,Uttarakhand,0,12th Pass,168182485,0,2024
Kasim Ali,Peace Party,40.0,Uttarakhand,0,Literate,1523900,74856,2024
Kausar Khan,Peace Party,55.0,Uttarakhand,0,Literate,0,0,2024
Kaushal Kishore,BJP,64.0,Uttarakhand,2,12th Pass,89021099,0,2024
Kavita,IND,47.0,Uttarakhand,0,Graduate,206304948,16482020,2024
Kavita,Rashtrawadi Janlok Party (Satya),47.0,Uttarakhand,0,Graduate,211655393,16482020,2024
Keshav Dev Alias Pandit Keshav Dev Gautam,IND,48.0,Uttarakhand,5,Literate,964218,0,2024
Khanjan,Netaji Subhash Chander Bose Rashtriya Azad Party,49.0,Uttarakhand,0,Illiterate,0,0,2024
Khushiram,IND,40.0,Uttarakhand,0,8th Pass,1290000,0,2024
Kiran,Rashtriya Sanatan Party,36.0,Uttarakhand,0,10th Pass,1308000,0,2024
Kiran Devi,IND,32.0,Uttarakhand,0,10th Pass,360000,0,2024
Kirtivardhan Singh,BJP,58.0,Uttarakhand,3,Post Graduate,370796430,11941662,2024
Kishor Singh,National Party,46.0,Uttarakhand,0,10th Pass,0,0,2024
Kishori Lal,INC,62.0,Uttarakhand,0,Graduate,127688722,46996348,2024
Km. Panchsheela Anand,Uttar Pradesh Republican Party,32.0,Uttarakhand,0,Others,0,0,2024
Km. Shalu,Loktantrik Janshakti Party,25.0,Uttarakhand,0,Graduate,2007000,0,2024
Kolisetty Shiva Kumar,Yuga Thulasi Party,46.0,Uttarakhand,0,12th Pass,50436472,13618334,2024
Kranti Pandey,BSP,53.0,Uttarakhand,0,Post Graduate,0,0,2024
Kripa Shankar Saroj,BSP,60.0,Uttarakhand,0,Graduate Professional,116879058,0,2024
Kripashankar C Pandey,IND,66.0,Uttarakhand,0,12th Pass,70290226,0,2024
Kripashankar Singh,BJP,73.0,Uttarakhand,2,10th Pass,76867339,31160687,2024
Krishna Dev,Rashtra Uday Party,40.0,Uttarakhand,0,Post Graduate,2750000,140000,2024
Krishna Devi Shivshanker Patel,SP,54.0,Uttarakhand,0,12th Pass,0,0,2024
Krishna Kumar Maurya,Samyak Party,35.0,Uttarakhand,1,Graduate,5994000,823600,2024
Kshetra Pal Singh,IND,54.0,Uttarakhand,0,10th Pass,12700000,0,2024
Kuldeep,Sardar Patel Siddhant Party,36.0,Uttarakhand,0,Graduate,870000,0,2024
Kuldeep Bhadauriya,BSP,33.0,Uttarakhand,2,Graduate Professional,4207056,0,2024
Kuldeep Kumar,Bharatiya Kisan Parivartan Party,45.0,Uttarakhand,0,Post Graduate,0,0,2024
Kuldeep Kushwaha,IND,33.0,Uttarakhand,0,Graduate,335881,0,2024
Kumari Geeta Gautam,Rashtriya Janta Party,29.0,Uttarakhand,0,Graduate,37000,0,2024
Kumdesh Kumar,IND,49.0,Uttarakhand,0,Graduate,1250000,0,2024
Kunwar Danish Ali,INC,48.0,Uttarakhand,1,Post Graduate,106591116,0,2024
Kunwar Pushpendra Singh Chandel,BJP,50.0,Uttarakhand,0,Post Graduate,0,0,2024
Kunwar Sarvesh Kumar,BJP,72.0,Uttarakhand,2,10th Pass,161410582,600000,2024
Kushagra,IND,29.0,Uttarakhand,0,Graduate,1212000,0,2024
Lakhan Lal,IND,52.0,Uttarakhand,0,Post Graduate,75000,0,2024
Lal Ji Verma,IND,60.0,Uttarakhand,0,10th Pass,7497144,0,2024
Lal Mani Alias L.M. Tripathi (Bhai Sahab),IND,60.0,Uttarakhand,0,Post Graduate,0,0,2024
Lala Ram Saroj,Prabuddhwadi Bahujan Morcha,44.0,Uttarakhand,2,Graduate Professional,863132,430000,2024
Lalit Kumar,Bhartiya Shakti Chetna Party,29.0,Uttarakhand,0,12th Pass,13355000,0,2024
Lalit Kumari,IND,37.0,Uttarakhand,0,Graduate Professional,16285825,0,2024
Laliteshpati Tripathi,AITC,46.0,Uttarakhand,3,Graduate,103254356,0,2024
Lalji Verma,SP,68.0,Uttarakhand,2,Post Graduate,0,0,2024
Lallan Singh Yadav,BSP,44.0,Uttarakhand,22,12th Pass,15631211,0,2024
Lallu Singh,BJP,69.0,Uttarakhand,0,Post Graduate,54014579,13706659,2024
Lata Yadav,IND,38.0,Uttarakhand,0,5th Pass,3920800,101334,2024
Lavkush Patel,BSP,35.0,Uttarakhand,1,12th Pass,1018000,12000000,2024
Laxmikant Pappu Nishad,SP,51.0,Uttarakhand,3,12th Pass,0,0,2024
Lekhraj Lodhi,Aazad Samaj Party (Kanshi Ram),38.0,Uttarakhand,0,Graduate,1035000,0,2024
Lilawati Rajbhar,Moolniwasi Samaj Party,45.0,Uttarakhand,0,Graduate,4426350,1600000,2024
Liyakat,Majloom Samaj Party,53.0,Uttarakhand,0,Graduate,9801799,0,2024
Madan Rajbhar,Mang Samaj Party,51.0,Uttarakhand,0,Graduate,1588000,0,2024
Mahandra Singh,IND,28.0,Uttarakhand,0,Post Graduate,0,0,2024
Mahender Singh,Sarvjan Samta Party,63.0,Uttarakhand,0,Graduate,3588055,750968,2024
Mahendra,IND,52.0,Uttarakhand,0,8th Pass,84000,0,2024
Mahendra Kumar Rawat,Awami Samta Party,55.0,Uttarakhand,0,12th Pass,1286528,0,2024
Mahendra Nath Yadav,Moolniwasi Samaj Party,64.0,Uttarakhand,0,Graduate,6794000,0,2024
Mahendra Singh,IND,54.0,Uttarakhand,0,5th Pass,0,0,2024
Mahendra Singh Yadav,BSP,56.0,Uttarakhand,0,Post Graduate,33153000,0,2024
Mahesh Chandra Sharma,IND,53.0,Uttarakhand,0,10th Pass,1455500,0,2024
Mahesh Kumar Prajapati,Samajhdar Party,41.0,Uttarakhand,0,Graduate Professional,10263035,0,2024
Mahima Patel,Apna Dal (Kamerawadi),28.0,Uttarakhand,0,Graduate Professional,2304000,0,2024
Mahkar Singh,IND,54.0,Uttarakhand,2,5th Pass,0,0,2024
Majid Ali,BSP,60.0,Uttarakhand,6,Literate,1595900079,61026227,2024
Makkhan Lal,IND,46.0,Uttarakhand,0,12th Pass,3757782,0,2024
Malik Ram,IND,47.0,Uttarakhand,0,Post Graduate,1842300,0,2024
Maneka Sanjay Gandhi,BJP,67.0,Uttarakhand,0,12th Pass,971779479,12265800,2024
Manindr,IND,41.0,Uttarakhand,0,12th Pass,0,0,2024
Manish Kumar,BSP,40.0,Uttarakhand,1,Graduate,9175000,0,2024
Manish Kumar Dwivedi,Akhil Bhartiya Parivar Party,31.0,Uttarakhand,0,Graduate Professional,7172291,0,2024
Manish Singh Sachan,BSP,43.0,Uttarakhand,1,Graduate Professional,68838235,26479768,2024
Manju Pal,Bhartiya Shakti Chetna Party,45.0,Uttarakhand,0,10th Pass,4477484,0,2024
Manoj Kumar,IND,35.0,Uttarakhand,0,12th Pass,0,0,2024
Manoj Kumar,SP,45.0,Uttarakhand,0,Graduate Professional,38192335,6913468,2024
Manoj Kumar Alias Manoj Lodhi,Saman Adhikar Party,37.0,Uttarakhand,0,Post Graduate,4835766,0,2024
Manoj Kumar Sharma,Loktantrik Janshakti Party,48.0,Uttarakhand,0,Graduate Professional,20439600,0,2024
Manoj Rana,IND,47.0,Uttarakhand,0,Literate,31119165,0,2024
Manuj Verma,IND,40.0,Uttarakhand,0,5th Pass,0,0,2024
Mashhod Sabeeha Ansari,BSP,45.0,Uttarakhand,0,Graduate Professional,1081788,0,2024
Mayank Dwivedi,BSP,38.0,Uttarakhand,0,Graduate,122724833,14281042,2024
Md. Nadeem,BSP,48.0,Uttarakhand,0,12th Pass,275000,0,2024
Meena Kasyap,IND,44.0,Uttarakhand,0,8th Pass,16397572,2495000,2024
Mehmood Pracha,IND,59.0,Uttarakhand,6,Graduate,0,0,2024
Mithalesh Kumari,IND,33.0,Uttarakhand,0,Literate,790000,0,2024
Mitrasen,IND,36.0,Uttarakhand,1,Graduate,1326098,670000,2024
Mo Ahmad Alias Rinku,Social Democratic Party Of India,37.0,Uttarakhand,0,Literate,118900,0,2024
Mo Irfan,BSP,46.0,Uttarakhand,1,Graduate,261636683,13829063,2024
Mo Mausme Alam,BSP,39.0,Uttarakhand,0,12th Pass,0,0,2024
Mo Mobin,Apna Dal (Kamerawadi),51.0,Uttarakhand,0,Graduate,14706293,744703,2024
Mo. Kashif Ansari,Apna Dal (Kamerawadi),25.0,Uttarakhand,1,Graduate,191000,0,2024
Mohammad Amir Khan,Bharat Jodo Party,31.0,Uttarakhand,0,Post Graduate,11028158,1125879,2024
Mohammad Asif,IND,39.0,Uttarakhand,0,8th Pass,2257000,0,2024
Mohammad Irfan Advocate,BSP,59.0,Uttarakhand,0,Post Graduate,0,0,2024
Mohammad Sarwar Malik,BSP,49.0,Uttarakhand,0,12th Pass,259037995,37973068,2024
Mohd Hasan Lahri,Rashtriya Narayanwadi Vikas Party,43.0,Uttarakhand,0,8th Pass,2593000,0,2024
Mohd Inam,Akhil Bhartiya Parivar Party,45.0,Uttarakhand,0,12th Pass,4226240,750000,2024
Mohd Jamshed,IND,38.0,Uttarakhand,1,Post Graduate,4784314,0,2024
Mohd Kadir,IND,37.0,Uttarakhand,0,8th Pass,0,0,2024
Mohd Najim Ali,Bharat Jodo Party,35.0,Uttarakhand,1,10th Pass,203343,0,2024
Mohd Waseem So Mohd Fareed,IND,32.0,Uttarakhand,0,Graduate Professional,4070000,0,2024
Mohd. Mumtaj Aalam,IND,40.0,Uttarakhand,0,8th Pass,3432000,0,2024
Mohd. Shahjad,IND,28.0,Uttarakhand,0,12th Pass,551207,33724,2024
Mohibbullah,SP,48.0,Uttarakhand,3,Post Graduate,0,0,2024
Mohmmad Shahid Husain,IND,37.0,Uttarakhand,0,12th Pass,25790000,1600000,2024
Mohram Ali,IND,44.0,Uttarakhand,3,8th Pass,1432500,100000,2024
Moni Falhari Bapu,IND,71.0,Uttarakhand,1,Literate,150000,0,2024
Moolniwasi Hemraj Singh,Peoples Party of India (Democratic),53.0,Uttarakhand,0,Post Graduate,5099556,0,2024
Muinuddin Ahamad Khan Alias Hazi Daddan Khan,BSP,44.0,Uttarakhand,10,12th Pass,0,0,2024
Mujahid Husain,BSP,59.0,Uttarakhand,1,Graduate,242417866,0,2024
Mukesh Dhangar,INC,36.0,Uttarakhand,0,Post Graduate,125016,0,2024
Mukesh Kumar (Bharti),Rashtriya Vikalp Party,41.0,Uttarakhand,2,Post Graduate,559339,273800,2024
Mukesh Kumar Sharma,Azad Adhikar Sena,44.0,Uttarakhand,0,Post Graduate,1462607,524051,2024
Mukesh Rajput,BJP,55.0,Uttarakhand,0,Graduate,0,0,2024
Muktinath Singh,Janta Samta Party,68.0,Uttarakhand,0,12th Pass,8835000,500000,2024
Mulayam Singh,IND,45.0,Uttarakhand,0,Graduate,8324032,0,2024
Munna Lal,Naari Nar Rakshak Party,75.0,Uttarakhand,0,Graduate,11042000,670000,2024
Munnalal Jatav,IND,39.0,Uttarakhand,0,8th Pass,424800,0,2024
Murli Dhar,IND,48.0,Uttarakhand,0,Literate,0,0,2024
Mushir Ahmad Siddiqui,Peoples Party of India (Democratic),38.0,Uttarakhand,1,Graduate,263637,0,2024
Mushrat Husain,IND,62.0,Uttarakhand,0,Graduate,3550000,0,2024
Muslim Khan,BSP,62.0,Uttarakhand,1,Others,23660000,0,2024
Nadeem Ashraf,BSP,40.0,Uttarakhand,0,Graduate,3838626,1049000,2024
Naeemuddin,IND,38.0,Uttarakhand,0,10th Pass,0,0,2024
Nafees Akhtar,IND,42.0,Uttarakhand,0,Graduate Professional,1744014,0,2024
Nafis Ahamad,IND,55.0,Uttarakhand,0,5th Pass,5107034,0,2024
Nagendra Kumar,Bhartiya Shakti Chetna Party,50.0,Uttarakhand,0,Graduate,2575000,0,2024
Namaha,Samaj Vikas Kranti Party,36.0,Uttarakhand,0,Illiterate,15274180,1717707,2024
Nand Kishoor,Aapki Apni Party (Peoples),47.0,Uttarakhand,0,Literate,0,0,2024
Nand Kishor Pundir,BSP,50.0,Uttarakhand,0,Graduate,206304948,16482020,2024
Nand Ram Bagri,Voters Party International,71.0,Uttarakhand,0,Literate,2018000,0,2024
Nanhe Singh Chauhan,BSP,40.0,Uttarakhand,0,Graduate,7418387,3500,2024
Naravedashvar,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),53.0,Uttarakhand,0,Others,7490172,931988,2024
Narayan Das Ahirwar,SP,63.0,Uttarakhand,0,Graduate Professional,0,0,2024
Narendra Kumar,Apna Dal (Kamerawadi),25.0,Uttarakhand,0,Graduate Professional,1229070,0,2024
Narendra Modi,BJP,73.0,Uttarakhand,0,Post Graduate,30206889,0,2024
Narendra Pandey,BSP,47.0,Uttarakhand,0,12th Pass,42942782,2300000,2024
Narendra Singh,IND,36.0,Uttarakhand,0,8th Pass,212406,51040,2024
Naresh Chandra Uttam Patel,SP,68.0,Uttarakhand,0,Post Graduate,0,0,2024
Naresh Nautiyal,Bhartiya Rashtriya Jansatta,54.0,Uttarakhand,1,Graduate,52205000,3500000,2024
Naresh Singh Bhadauriya,IND,60.0,Uttarakhand,1,Graduate Professional,19790000,200000,2024
Natthu Singh Chaudhary,IND,73.0,Uttarakhand,0,Post Graduate,45186888,387357,2024
Naushad Azam,Peace Party,65.0,Uttarakhand,0,Literate,15110000,0,2024
Neel Kumar,Jai Samta Party,35.0,Uttarakhand,1,Post Graduate,0,0,2024
Neelam Singh,IND,48.0,Uttarakhand,0,Literate,3000000,0,2024
Neelam Singh,Moolniwasi Samaj Party,28.0,Uttarakhand,0,Post Graduate,5924800,0,2024
Neelam Sonker,BJP,48.0,Uttarakhand,2,Post Graduate,99426386,8800000,2024
Neeraj Lodhi,Vikas Insaf Party,50.0,Uttarakhand,0,8th Pass,508000,0,2024
Neeraj Maurya,SP,55.0,Uttarakhand,0,Graduate Professional,0,0,2024
Neeraj Shekhar,BJP,55.0,Uttarakhand,0,Graduate,130324669,6000000,2024
Neeraj Tripathi,BJP,57.0,Uttarakhand,0,Graduate Professional,447349499,5556836,2024
Nilam Rani Pal,Rashtriya Shoshit Samaj Party,43.0,Uttarakhand,0,Literate,975900,85000,2024
Niraj Kumar,Akhil Bhartiya Parivar Party,39.0,Uttarakhand,0,Graduate,8685000,0,2024
Niranjan Jyoti,BJP,57.0,Uttarakhand,0,12th Pass,0,0,2024
Nirdosh Kumar Dixit,BSP,42.0,Uttarakhand,1,Post Graduate,18644896,960000,2024
Nirmod Kumar Singh,Bhartiya Shakti Chetna Party,48.0,Uttarakhand,0,10th Pass,7357480,1350000,2024
Nisha Patel,Sardar Patel Siddhant Party,26.0,Uttarakhand,0,Graduate,200000,0,2024
Nitin Mohan,IND,46.0,Uttarakhand,0,Post Graduate,11938766,0,2024
Nusrat Ansari,IND,31.0,Uttarakhand,0,Post Graduate,0,0,2024
Om Kumar,BJP,54.0,Uttarakhand,0,12th Pass,190529979,0,2024
Om Nath Singh,Rashtriya Shoshit Samaj Party,41.0,Uttarakhand,0,12th Pass,1700000,0,2024
Om Prakash,IND,58.0,Uttarakhand,0,10th Pass,1632000,80000,2024
Ombeer,Azad Adhikar Sena,54.0,Uttarakhand,0,8th Pass,1395510,855000,2024
Omkar,IND,38.0,Uttarakhand,0,10th Pass,0,0,2024
Onkar Singh,Bharatiya Bahujan Samta Party,47.0,Uttarakhand,0,Graduate Professional,40655000,115000,2024
Pancha Alias Panchamlal,Bhagidari Party(P),41.0,Uttarakhand,1,Literate,3620000,0,2024
Pankaj Awasthi,IND,43.0,Uttarakhand,0,Others,3382900,0,2024
Pankaj Chaudhary,BJP,59.0,Uttarakhand,0,12th Pass,419010509,38247129,2024
Pankaj Dubey,Log Party,41.0,Uttarakhand,0,Post Graduate,0,0,2024
Pankaj Kumar Yadav,IND,35.0,Uttarakhand,0,Post Graduate,815000,0,2024
Parag Kaushik,IND,39.0,Uttarakhand,0,Graduate,3019632,171353,2024
Paras Yadav,Jan Raajya Party,45.0,Uttarakhand,0,Post Graduate,536900,0,2024
Parmeshwar Lal Saini,BJP,70.0,Uttarakhand,0,10th Pass,140158612,10539679,2024
Pars Nath Rai,BJP,69.0,Uttarakhand,1,Post Graduate,0,0,2024
Pavan Kumar,Log Party,43.0,Uttarakhand,3,12th Pass,80000,0,2024
Pawan Kumar Chauhan,IND,31.0,Uttarakhand,0,Others,1285000,80000,2024
Pintu Sahani,IND,30.0,Uttarakhand,3,Post Graduate,2246203,0,2024
Pooja,IND,29.0,Uttarakhand,0,8th Pass,321303,0,2024
Pooja Amrohi,BSP,50.0,Uttarakhand,0,Graduate,0,0,2024
Pooja Saxena,Right to Recall Party,31.0,Uttarakhand,0,Graduate,33037,0,2024
Prabhudayal,Rashtriya Samaj Dal (R),70.0,Uttarakhand,0,12th Pass,3750000,0,2024
Pradeep Jain (Aditya),INC,62.0,Uttarakhand,6,Post Graduate,37427692,327536,2024
Pradeep Kumar,BJP,53.0,Uttarakhand,5,Post Graduate,25564752,1218681,2024
Pradeep Kumar,IND,33.0,Uttarakhand,0,Graduate,0,0,2024
Pradeep Kumar,IND,36.0,Uttarakhand,0,Graduate,240887,0,2024
Pradeep Kumar,IND,35.0,Uttarakhand,0,Graduate,1185000,0,2024
Pradeep Kumar,Bhartiya Krishak Dal,40.0,Uttarakhand,0,12th Pass,1101000,300000,2024
Pragyesh Kumar,IND,36.0,Uttarakhand,0,Post Graduate,14785855,1300000,2024
Prakash Kumar,IND,39.0,Uttarakhand,0,Graduate Professional,0,0,2024
Pramod Azad,Apna Dal (Kamerawadi),39.0,Uttarakhand,3,Graduate,4642500,0,2024
Pramod Bhai Patel Alias P.K.,IND,42.0,Uttarakhand,0,Graduate Professional,1500000,0,2024
Pramod Bhai Patel Urf P K,Sardar Patel Siddhant Party,42.0,Uttarakhand,0,Graduate Professional,3198000,0,2024
Pramod Kumar,IND,36.0,Uttarakhand,0,Graduate,3283000,0,2024
Pramod Kumar,IND,37.0,Uttarakhand,0,Graduate,0,0,2024
Pramod Kumar,IND,49.0,Uttarakhand,0,10th Pass,1062100,0,2024
Pramod Kumar Yadav,Bhartiya Krishak Dal,50.0,Uttarakhand,0,Post Graduate,5379000,0,2024
Prashast Dheer,All India Forward Bloc,33.0,Uttarakhand,0,Graduate Professional,374000,0,2024
Prathmesh Mishra,BSP,33.0,Uttarakhand,0,Graduate Professional,161484396,0,2024
Praveen Bansal,BSP,43.0,Uttarakhand,1,Post Graduate,0,0,2024
Praveen Patel,BJP,45.0,Uttarakhand,0,Post Graduate,649173761,37827458,2024
Praveen Singh Aron,SP,66.0,Uttarakhand,0,Graduate Professional,1828524671,2861333,2024
